stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
42.290494,0,1063,-83.682046,209,,,N Earhart Road & Glacier Hills NH Dr,W- Earhart at Glacier Hills exit,0,
42.29051,0,1062,-83.681121,208,,,1200 Glacier Hills NH Dr,1200 Earhart at Glacier Hills Nursi,0,
42.288569,0,1643,-83.747576,779,,,W Summit St & N Main St,N- W Summit west of N. Main St.,0,
42.286559,0,1642,-83.748083,778,,,N Main St & Felch St,E- N Main St north of Felch,0,
42.256118,0,2206,-83.629655,1340,,,Huron River Dr & Oakwood Ave,N- Huron River Dr. west of Oakwood,0,
42.231816,0,1279,-83.679486,419,,,Meijer Gas Station & Carpenter Road,S- Meijer svc drive east of Carpen,0,
42.300809,0,2433,-83.704528,1573,,,S HURON PKWY & PLYMOUTH RD,W- Huron Prkwy S of Plymouth,0,
42.297997,0,2089,-83.720708,1223,,,Plymouth Ann Arbor Road & Murfin Ave,N- Plymouth Rd west of Murfin,0,
42.290462,0,2431,-83.714093,1571,,,BONISTEEL BLVD & BEAL AVE,N- Bonisteel W of Beal,0,
42.234989,0,2365,-83.60322,1479,,,Factory Ave & S Grove St,N- Factory St. east of Grove Rd.,0,
42.316663,0,2437,-83.699717,1577,,,Green Road & Whisperwood Dr,S- Green E of Whisperwood,0,
42.316458,0,2436,-83.702319,1576,,,Green Road & Whisperwood Dr,S- Green W of Whisperwood,0,
42.287302,0,2542,-83.722489,1682,,,Fuller St & Cedar Bend Dr,N-Fuller op UM Park & Ride,0,
42.245934,0,2546,-83.581686,1685,,,Michigan Ave & N Harris Road,N -E Michigan CVS Drug Store,0,
42.31394,0,2435,-83.707434,1575,,,NIXON RD & WESTBURY CT,E- Nixon N or Westbury,0,
42.215423,0,2547,-83.56502,1686,,,GROVE ST & LAKE IN THE WOODS BLVD,S -Grove east of Lake in the woods Blvd,0,
42.307846,0,2550,-83.766143,1689,,,Newport Road & Bird Road,W - Newport Rd opposite Bird Rd,0,
42.314179,0,2549,-83.692663,1688,,,Green Road & Burbank Dr,W- Green Rd s of N Burbank,0,
42.305567,0,2616,-83.734858,1760,,,PONTIAC TRL & BROOKSIDE DR,E - Pontiac north of Manor,0,
42.310865,0,2434,-83.707439,1574,,,Nixon Road & Clague School Dr,E- Nixon S of Clague School Drive,0,
42.260798,0,2622,-83.65286,1766,,,ELLIOT DR & Heart & Vascular,N - Elliot Dr at Heart and Vascular,0,
42.260801,0,2623,-83.652319,1767,,,Elliot Dr & STJ Heart & Vascular,S - Elliot Dr at Heart and Vascular,0,
42.296683,0,2620,-83.784284,1764,,,Miller Ave & Kuehnle Ave,S - Miller east of Kuehnle,0,
42.2967,0,2621,-83.784206,1765,,,Miller Ave & Kuehnle Ave,N - Miller opp Kuehnle,0,
42.251416,0,2008,-83.749628,1142,,,S Main St & Fieldcrest Dr,W- S Main St. south of Fieldcrest,0,
42.289116,0,1073,-83.692223,216,,,GREEN RD & WINDEMERE DR,E- Green Rd. north of Glazier Way,0,
42.24527,0,2012,-83.756874,1146,,,W Eisenhower Pkwy & Northbrook Pl,N- Eisenhower at Nortbrook,0,
42.244618,0,2013,-83.756452,1147,,,W Eisenhower Pkwy & Waymarket Road,S- Eisenhower Parkway east of Way,0,
42.246316,0,2010,-83.749824,1144,,,Oakbrook Dr & S Main St,N- Oakbrook Dr. west of S. Main,0,
42.245954,0,2011,-83.754272,1145,,,Oakbrook Dr & Northbrook Pl,N- Oakbrook Dr east of Northbrook,0,
42.26843,0,1531,-83.758633,667,,,Pauline Blvd & Birk Ave,N- Pauline west of Seventh St.,0,
42.26853,0,1530,-83.75424,666,,,Pauline Blvd & Edgewood Ave,N- Pauline opp Edgewood,0,
42.245255,0,2014,-83.756388,1148,,,Northbrook Pl & Oakbrook Dr,E- Northbrook north of Eisenhower,0,
42.277027,0,1528,-83.74864,664,,,S Main St & Packard St,E- S Main St north of Packard (,0,
42.274477,0,1527,-83.748822,663,,,S Main St & Ann Arbor Railroad,E- S Main St north of Madison S,0,
42.288235,0,1071,-83.687128,214,,,Glazier Way & Tremont Dr,N- Glazier Way opposite Tremont St.,0,
42.272012,0,1525,-83.749599,661,,,,E- S Main St north of Hill St.,0,
42.269504,0,1524,-83.750115,660,,,S Main St & E Hoover Ave,E- S Main St n of W. Hoover,0,
42.288157,0,1072,-83.689602,215,,,Glazier Way & Bardstown Trl,N- Glazier Way east of Bardstown Tr,0,
42.191563,0,2830,-83.699019,2013,,,WARNER CREEK DR & PLATT RD,Warner Creek Dr at Platt,0,
42.281472,0,1556,-83.747451,692,,,E Huron & S 4th Ave,N- Huron west of N.Fourth Ave.,0,
42.295062,0,2408,-83.700489,1547,,,Hubbard St & Stone Road,S- Hubbard east of Stone Dr,0,
42.268378,0,1554,-83.756729,690,,,Pauline Blvd & Hutchins Ave,S- Pauline east of Hutchens,0,
42.268425,0,1555,-83.754443,691,,,Pauline Blvd & Edgewood Ave,S- Pauline east of Edgewood,0,
42.281804,0,1560,-83.759375,696,,,W Huron & N 7th St,N- W Huron  west of Seventh St.,0,
42.281896,0,1561,-83.761801,697,,,W Huron & Arbana Dr,N- W Huron east of Arbana,0,
42.281584,0,1558,-83.751619,694,,,W Huron & N 1st St,N- W Huron  west of First St.,0,
42.281641,0,1559,-83.754244,695,,,W Huron & Chapin St,N- W Huron  west of Chapin (Lurie,0,
42.281956,0,1562,-83.764292,698,,,,N- W Huron east of Edmund Place,0,
42.295542,0,2409,-83.70532,1548,,,HUBBARD ST & PLYMOUTH RD,N- Hubbard west of Huron Pkwy,0,
42.295182,0,2410,-83.703967,1549,,,Hubbard St & Huron Pkwy,S- Hubbard east of Huron Pkwy,0,
42.285777,0,1626,-83.780376,762,,,N MAPLE RD & DEXTER AVE,E- N Maple north of Dexter Rd.,0,
42.261631,0,2403,-83.566587,1504,,,Wiard Blvd & Woodruff Lane,W- Wiard west side opp Woodruff,0,
42.230777,0,1408,-83.681524,546,,,Ellsworth Road & Carpenter Road,N- Ellsworth west of Carpenter (ac,0,
42.230643,0,1409,-83.68823,547,,,E Ellsworth Road & I- 94 (Bus),N- Ellsworth at Trade Center Dr.,0,
42.289696,0,1627,-83.780561,763,,,N Maple Road & Haisley Dr,E- N Maple north of Haisley,0,
42.23079,0,2350,-83.699605,1465,,,Platt Road & E Ellsworth Road,E- Platt Rd. north of Ellsworth,0,
42.240389,0,2349,-83.769632,1464,,,Ann Arbor Saline Road & Oak Valley Dr,E- Ann Arbor - Saline north of Oak,0,
42.244935,0,2351,-83.657362,1466,,,Packard Road & Bergen Ave,S- Packard opp Bergen Ave,0,
42.259698,0,2346,-83.583478,1461,,,E CLARK RD & WASHTENAW AVE,N- Clark Rd. west of Dawn,0,
42.260869,0,2347,-83.587754,1462,,,E Clark Road & Devon St,N- Clark Rd. west of Devon St,0,
42.246111,0,1862,-83.603134,997,,,E Cross Ave & N Prospect Road,N- Cross St. west of Prospect,0,
42.290234,0,2176,-83.713825,1310,,,236 Bonisteel Blvd & Beal Ave,S- Bonisteel west of Beal,0,
42.29335,0,1630,-83.777367,766,,,MILLER RD & FULMER ST,S- Miller Ave. east of Fulmer,0,
42.245919,0,1864,-83.61282,999,,,,N- Cross St. at Huron Street,0,
42.246019,0,1863,-83.609078,998,,,E Cross Ave & N River St,N- Cross St. west of River St,0,
42.244744,0,1514,-83.727727,651,,,E Eisenhower Pkwy & Hayes Ct,N- Eisenhower Pkwy west of Hayes St,0,
42.294875,0,1075,-83.692357,218,,,GREEN RD & LARCHMONT DR,E- Green Rd. opp Hubbard St.,0,
42.226721,0,2685,-83.56283,1828,,,MCCARTNEY AVE & CEDARCLIFF DR,E-McCartney opp Cedarcliff,0,
42.281162,0,2682,-83.741598,1825,,,E Huron & S State St,S - Huron W of State,0,
42.281256,0,2681,-83.741265,1824,,,E Huron & S State St,N - Huron W of State,0,
42.250932,0,1426,-83.732554,563,,,2445 S Industrial Hwy & Jewett Ave,E- S Industrial Hwy. south of Jewe,0,
42.282069,0,2683,-83.740799,1826,,,N STATE ST & E ANN ST,E- State at Ann,0,
42.277941,0,2677,-83.749444,1820,,,W William St & S Main St,S - William West of Main,0,
42.231075,0,1876,-83.593534,1011,,,SERVICE DR & EMERICK ST,S- Service Dr. west of Gault Vill,0,
42.284349,0,1793,-83.77645,928,,,2230 Dexter Ave & Unknown,N- Dexter Rd w. of Lyn Anne Ct.,0,
42.243779,0,1275,-83.680513,415,,,Carpenter Road & Packard Road,W- Carpenter Rd. south of Packard,0,
42.241624,0,1276,-83.680468,416,,,Carpenter Road & Packard Road,W- Carpenter south of Packard,0,
42.239319,0,1277,-83.680409,417,,,CARPENTER RD & CARPENTER PL,W- Carpenter Rd. at Carpenter Pla,0,
42.245094,0,1270,-83.693936,410,,,PACKARD ST & PARKWOOD AVE,S- Packard west of Fernwood,0,
42.228904,0,2286,-83.621748,1405,,,Jefferson Ave & Brooks St,N- Jefferson at Brooks,0,
42.245169,0,1272,-83.689862,412,,,PACKARD ST & BRANDYWINE ST,S- Packard west of Charing Cross,0,
42.245352,0,1273,-83.684885,413,,,PACKARD ST & BURTON AVE,S- Packard E of Burton,0,
42.264752,0,2251,-83.658017,1384,,,,S- Elliot Dr at St Joe Dialysis,0,
42.262828,0,2253,-83.652879,1385,,,Heart & Vascular & ELLIOT DR,N- McAuley Health Center at Heart,0,
42.236878,0,1278,-83.680342,418,,,CARPENTER RD & CENTER VALLEY DR,W- Carpenter south of CenterValley,0,
42.282291,0,1790,-83.76688,925,,,Dexter Ave & Wildwood Ave,N- Dexter Rd east of Wildwood,0,
42.229895,0,2249,-83.718865,1382,,,W Ellsworth Road & Stone School Road,N- Ellsworth Rd. east of Stone Sch,0,
42.283425,0,1792,-83.772223,927,,,Dexter Ave & Doty Ave,N- Dexter Rd west of Doty,0,
42.287102,0,1169,-83.728317,310,,,Fuller St & Huron River,N- Fuller Rd. btw river and Maiden,0,
42.282153,0,1176,-83.738723,317,,,E Ann St & N Ingalls St,S- Ann St. at Ingalls,0,
42.280666,0,1175,-83.740911,316,,,S State St & E Huron,W- State St south of Huron,0,
42.282396,0,1174,-83.740978,315,,,N State St & E Ann St,W- State St north of Ann St.,0,
42.280457,0,2740,-83.74954,1920,,,W WASHINGTON ST & S ASHLEY ST,Washington & Ashley,0,
42.302617,0,2738,-83.706698,1921,,,PLYMOUTH RD & NIXON RD,N - Plymouth east of Nixon,0,
42.278712,0,2741,-83.747504,1922,,,S 4TH AVE & BTC MALL DR,BTC West side 4th,0,
42.238298,0,2742,-83.59707,1923,,,ECORSE RD & PARKWOOD AVE,E - Ecorse at Parkwood,0,
42.288004,0,2744,-83.689759,1925,,,GLAZIER WAY & BARDSTOWN TRL,S- Glazier Way at Bardstown,0,
42.277614,0,2661,-83.743255,1804,,,Thompson St & E William St,W- Thompson south of William,0,
42.256352,0,1786,-83.739745,921,,,S State St & Unknown,E- S State St at 2051 S  State,0,
42.321136,0,2748,-83.487541,1929,,,UNNAMED ST & CANTON CENTER RD,Meijer - Ford Rd & Canton Center,0,
42.260484,0,1357,-83.739605,496,,,Stimson St & S State St,S- Stimson east of State St.,0,
42.268204,0,1534,-83.76721,670,,,Pauline Blvd & S Arbordale Dr,N- Pauline west of Arbordale,0,
42.259178,0,1697,-83.716407,832,,,Medford Road & St Francis Dr,N- Medford at St  Francis,0,
42.260693,0,1698,-83.715996,833,,,E Stadium Blvd & St Francis Dr,N- E Stadium west of St  Francis Dr,0,
42.256794,0,1695,-83.710977,830,,,Manchester Road & Medford Road,W- Manchester at Medford,0,
42.257505,0,1696,-83.714324,831,,,Medford Road & Needham Road,N- Medford west of Needham,0,
42.260836,0,1701,-83.730617,836,,,E Stadium Blvd & Packard St,N- E Stadium west of Packard,0,
42.260728,0,1702,-83.734096,837,,,E Stadium Blvd & Ferndale Pl,N- E Stadium west of Ferndale,0,
42.261158,0,1699,-83.720754,834,,,E Stadium Blvd & Brockman Blvd,N- E Stadium west of Brockman,0,
42.260986,0,1700,-83.72558,835,,,E Stadium Blvd & Ferdon Road,N- E Stadium west of Ferdon,0,
42.261706,0,1703,-83.737619,838,,,E Stadium Blvd & E Park Pl,N- E Stadium west of E  Park,0,
42.26392,0,1704,-83.744855,839,,,E Stadium Blvd & Ann Arbor Railroad,N- E Stadium west of Crisler,0,
42.288761,0,2279,-83.765408,1398,,,,S- Miller Ave. east of Newport Pl.,0,
42.262186,0,1227,-83.714871,368,,,Washtenaw & Tuomy Road,E- Washtenaw Ave. btw Stadium and,0,
42.266062,0,1228,-83.719861,369,,,Washtenaw & Brockman Blvd,E- Washtenaw Ave. north of Brockman,0,
42.259183,0,1225,-83.709566,366,,,Washtenaw & Sheridan Dr,N- Washtenaw Ave. west of Sheridan,0,
42.260522,0,1226,-83.712799,367,,,2350 Washtenaw & Tuomy Road,N- Washtenaw btw Stadium and,0,
42.258399,0,1223,-83.703548,364,,,Washtenaw & Arlington Blvd,N- Washtenaw Ave. west of Arlington,0,
42.25839,0,1224,-83.710099,365,,,MANCHESTER RD,N- Medford/Manchester,0,
42.25734,0,1221,-83.698254,362,,,WASHTENAW AVE & S HURON PKWY,N- Washtenaw Ave. west of Huron Pkw,0,
42.257978,0,1222,-83.701402,363,,,Washtenaw & Glenwood Road,N- Washtenaw Ave. west of Glenwoo,0,
42.253615,0,1219,-83.678382,360,,,Washtenaw Road & Crystal Dr,N- Washtenaw Ave. opp Crystal,0,
42.256203,0,1220,-83.692625,361,,,Washtenaw & Chalmers Dr,N- Washtenaw Ave west of Chalmers,0,
42.281551,0,1584,-83.753854,720,,,W Huron & 3rd St,S- W Huron east of Third St.,0,
42.230598,0,1817,-83.649025,952,,,Ellsworth Road & Fairway Trl,N- Ellsworth Rd. west of Fairhills,0,
42.254574,0,2197,-83.623268,1331,,,N HURON RIVER DR & N HURON ST,S- Huron River Dr. east of LeForge,0,
42.256594,0,2196,-83.63367,1330,,,Huron River Dr & Cornell Road,S- Huron River Dr. east of Cornell,0,
42.277475,0,1240,-83.740805,380,,,S State St & E William St,W- S State St south of William,0,
42.275095,0,1241,-83.740744,381,,,S State St & S University Ave,W- S State St north of S U,0,
42.27306,0,1242,-83.740713,382,,,S State St & Monroe St,W- S State St south of Monroe S,0,
42.269692,0,1243,-83.739358,383,,,Packard St & S State St,W- Packard south of State,0,
42.26789,0,1244,-83.737392,384,,,Packard St & Mc Kinley Ave,W- Packard south of McKinley,0,
42.265622,0,1245,-83.735007,385,,,1224 Packard St & Wells St,W- Packard south of Wells,0,
42.264077,0,1246,-83.733298,386,,,Packard St & Granger Ave,W- Packard south of Granger,0,
42.261796,0,1247,-83.730846,387,,,Packard St & Henry St,W- Packard south of Henry St.,0,
42.259688,0,1248,-83.729153,388,,,Packard St & Iroquois Ave,W- Packard south of Stadium St.,0,
42.257371,0,1249,-83.727493,389,,,2016 Packard St & Jorn Ct,W- Packard btw Jorn Ct and Harpst,0,
42.255941,0,2198,-83.629253,1332,,,Huron River Dr & Oakwood Ave,S- Huron River Dr. east of Oakwood,0,
42.316931,0,2690,-83.72097,1837,,,DHU VARREN RD & FOXWAY DR,N - Dhu Varren at Birchwood,0,
42.291084,0,1648,-83.758224,784,,,Brooks Road & Pearl St,E- Brooks north of Pearl,0,
42.293541,0,1649,-83.758271,785,,,Brooks Road & Robin Road,E- Brooks opp Robin,0,
42.223893,0,2506,-83.617948,1647,,,HURON ST & JOE HALL DR,W -Huron south of James L Hart Pkwy,0,
42.297521,0,1651,-83.765629,787,,,Sunset Road & Newport Road,N- Sunset at Newport Rd.,0,
42.28876,0,1644,-83.748594,780,,,W Summit St & Ann Arbor Railroad,N- W Summit east of Wildt at rail,0,
42.289033,0,1645,-83.752451,781,,,W Summit St & Spring St,N- W Summit at Spring St.,0,
42.239675,0,2585,-83.582917,1728,,,S HARRIS RD & CRESTWOOD AVE,W Harris at Duncan,0,
42.288938,0,1647,-83.758023,783,,,W Summit St & Brooks Road,N- W Summit at Brooks,0,
42.252333,0,2583,-83.629345,1726,,,Oakwood Ave & Mayhew,E - Oakwood at EMU Student Center,0,
42.294169,0,2584,-83.709558,1727,,,HAYWARD ST & HAYWARD ST,N - Hayward east of Draper,0,
42.230435,0,2579,-83.670747,1724,,,Ellsworth Road & Meijer Car Wash Dr,S- Ellsworth east of Crystal Creek,0,
42.230585,0,2580,-83.675046,1725,,,Ellsworth Road & Beech Dr,S- Ellsworth east of Ridgewood St,0,
42.300891,0,1652,-83.765897,788,,,Newport Road & Down Up Cir,E- Newport north of Downup Cir,0,
42.304359,0,1653,-83.76597,789,,,Newport Road & Down Up Cir,E- Newport north of Downup Circle,0,
42.269329,0,2575,-83.73884,1720,,,Packard St & Arch St,E- Packard at Arch,0,
42.237725,0,2576,-83.582851,1721,,,S HARRIS RD & HAWTHORNE AVE,W- Harris at Parkwood,0,
42.286984,0,1593,-83.760602,729,,,Miller Ave & Red Oak Road,N- Miller Ave. east of Red Oak,0,
42.28126,0,2030,-83.744728,1164,,,E Huron & S Division St,S- E Huron west of Division,0,
42.269961,0,1442,-83.750217,579,,,S Main St & E Davis Ave,W- S Main St south of Davis,0,
42.272478,0,1441,-83.749605,578,,,S Main St & W Mosley St,W- S Main St south of Mosley,0,
42.247548,0,1467,-83.700088,604,,,Platt Road & Norwood St,E- Platt Rd. north of Norwood,0,
42.278224,0,1436,-83.740711,573,,,S State St & N University Ave,E- S State St south of North U,0,
42.267776,0,1435,-83.740482,572,,,S State St & Mc Kinley Ave,E- S State St north of McKinley,0,
42.266032,0,1434,-83.740441,571,,,S State St & Dewey St,E- S State St north of Dewey,0,
42.264354,0,1433,-83.740299,570,,,S STATE ST & GRANGER AVE,E- S State St north of Granger,0,
42.273893,0,1440,-83.749136,577,,,S Main St & E Madison St,W- S Main St south of Madison,0,
42.276407,0,1439,-83.74884,576,,,S Main St & W Jefferson St,W- S Main St north of Jefferson,0,
42.279534,0,1438,-83.744575,575,,,337 E.Liberty & S Division St,N- E Liberty btw Division and Fifth,0,
42.279417,0,1437,-83.741814,574,,,601 E Liberty & Maynard St,N- E. Liberty at Maynard,0,
42.286844,0,1115,-83.703473,258,,,Huron Pkwy & Glazier Way,W- Huron Parkway south Glazier Way,0,
42.286833,0,1110,-83.728676,253,,,Fuller St & Huron River,S- Fuller Rd between Maiden Ln,0,
42.255883,0,2573,-83.661243,1713,,,GOLFSIDE DR & LAKERIDGE ST,W- Golfside north of Lakeridge,0,
42.247627,0,2746,-83.760986,1927,,,ANN ARBOR SALINE RD & BROOKFIELD DR,W. Ann Arbor Saline Rd at Brookfiel,0,
42.287051,0,1111,-83.723135,254,,,Fuller St & Cedar Bend Dr,S- Fuller Rd east of Cedar Bend Dr.,0,
42.244648,0,1463,-83.711828,600,,,Packard Road & Hikone Road,S- Packard west of Hikone,0,
42.24969,0,2304,-83.680517,1420,,,Carpenter Road & Central Blvd,E- Carpenter Rd. north of Central,0,
42.240904,0,2307,-83.618332,1423,,,W Michigan Ave & Ballard St,S- Michigan Ave. west of Hamilton,0,
42.23919,0,2448,-83.769017,1589,,,Oak Valley Dr & Bent Trail Dr,N- Oak Valley W of Bent Trail,0,
42.23945,0,2309,-83.635286,1425,,,S Congress St & N Mansfield St,N- Congress east of Mansfield St,0,
42.240993,0,2308,-83.628584,1424,,,Congress Ave & Oakwood St,N- Congress east of Oakwood Ave,0,
42.236891,0,2311,-83.642962,1427,,,Congress St & Merrill Ave,W- Congress West of Merrill Ave,0,
42.23815,0,2310,-83.639247,1426,,,Congress St & Stevens Dr,N- Congress west of Mansfield St,0,
42.23286,0,2313,-83.645058,1429,,,Hewitt Road S & Ardis Dr,W- Hewitt Rd. north of Fairway Trl,0,
42.235002,0,2312,-83.645903,1428,,,Hewitt Road S & N Hewitt Road,W- Hewitt Rd. south of Congress St,0,
42.312304,0,2440,-83.692982,1581,,,Green Road & Burbank Dr,W- Green S of Burbank,0,
42.240133,0,2445,-83.759419,1586,,,Lohr Road & Oak Valley Dr,W- Lohr at Kohls,0,
42.236313,0,2446,-83.759967,1587,,,Oak Valley Dr & S Lohr Road,N- Oak Valley W of Lohr,0,
42.277416,0,2443,-83.780231,1584,,,S Maple Road & Winewood Ave,W- S Maple at Krogers,0,
42.241616,0,2444,-83.765971,1585,,,Waters Road & Lohr Road,S- Lohr east of AA Saline Rd,0,
42.289061,0,1595,-83.765859,731,,,Miller Ave & Newport Pl,N- Miller Ave. west of Newport Rd.,0,
42.288012,0,1594,-83.763266,730,,,Miller Ave & Linda Vista,N- Miller Ave. west of Pomona,0,
42.291319,0,1597,-83.771713,733,,,Miller Ave & Saunders Cres,N- Miller Ave. west of Saunders Crs,0,
42.289821,0,1596,-83.767854,732,,,Miller Ave & Pine Tree Dr,N- Miller Ave. west of Pinetree,0,
42.293608,0,1599,-83.777623,735,,,Miller Ave & Fulmer St,N- Miller Ave. west of Fulmer,0,
42.292808,0,1598,-83.775565,734,,,,N- Miller Ave. west of Hatcher Cres,0,
42.289825,0,1601,-83.78071,737,,,N Maple Road & Pamela Ave,W- N Maple south of Pamela (Alan,0,
42.292921,0,1600,-83.780807,736,,,N Maple Road & Sequoia Pkwy,W- N Maple south of Sequoia Park,0,
42.284936,0,1603,-83.780574,739,,,N Maple Road & Dexter Ann Arbor Road,W- N Maple south of Dexter Rd.,0,
42.287272,0,1602,-83.780611,738,,,N Maple Road & N Maple Estates,W.Maple north of Dexter,0,
42.244153,0,1365,-83.736051,504,,,E Eisenhower Pkwy & S State St,N- Eisenhower west of Boardwalk,0,
42.316459,0,2439,-83.693311,1579,,,Green Road & Gettysburg Road,W- Green S of Gettysburg,0,
42.247184,0,1363,-83.730968,502,,,S Industrial Hwy & AATA Garage Dr,W- South Industrial Hwy at AATA,0,
42.244411,0,1364,-83.730192,503,,,E Eisenhower Pkwy & S Industrial Hwy,N- Eisenhower Pkwy w S Industrial,0,
42.25347,0,1361,-83.734195,500,,,S Industrial Hwy & Jewett Ave,W- South Industrial opp Jewe,0,
42.251045,0,1362,-83.732697,501,,,S Industrial Hwy & AATA Garage Dr,W- South Industrial at Bryant Hea,0,
42.248566,0,2226,-83.616062,1359,,,N Adams St & W Forest Ave,E- Adams St. south of Forest St.,0,
42.277049,0,1496,-83.699019,633,,,Huron Pkwy & Fuller St,W- Huron Pkwy south of Fuller Rd (G,0,
42.271421,0,1497,-83.697531,634,,,Huron Pkwy & Huron River Dr,W- Huron Pkwy north of Huron River,0,
42.229928,0,1261,-83.713326,401,,,E Ellsworth Road & Shadowood Dr,S- Ellsworth Rd. opp Shadowood St,0,
42.267752,0,1499,-83.771146,636,,,W Stadium Blvd & Pauline Blvd,W- W Stadium Blvd at Pauline,0,
42.258213,0,1500,-83.695559,637,,,,W- Huron Pkwy north of Washtenaw (B,0,
42.246312,0,2037,-83.587563,1171,,,E Cross Ave & Browning,N- Cross St. East of Browning St,0,
42.257223,0,1472,-83.695532,609,,,,E- Huron Pkwy north of Washtenaw,0,
42.230099,0,1328,-83.710478,467,,,E Ellsworth Road & Jonathan Ct,N- Ellsworth Rd. west of Jonathan S,0,
42.303754,0,2217,-83.707355,1350,,,NIXON RD & PLYMOUTH RD,W- Nixon Rd. btw Plymouth & Huro,0,
42.242071,0,1322,-83.700103,461,,,Platt Road & Redwood Ave,W- Platt Rd. south of Redwood,0,
42.29613,0,1650,-83.758374,786,,,Brooks Road & Sunset Road,E- Brooks at Sunset,0,
42.235817,0,1324,-83.699993,463,,,Platt Road & Williamsburg Dr,W- Platt Rd. opp Williamsburg,0,
42.238633,0,1323,-83.700074,462,,,Platt Road & Verle Ave,W- Platt Rd. south of Verle,0,
42.283215,0,2693,-83.701193,1861,,,S HURON PKWY & UNNAMED ST,Huron Pkwy at HHS,0,
42.243572,0,1139,-83.616105,281,,,WASHTENAW AVE & N HAMILTON ST,S- Washtenaw Ave. at Adams,0,
42.267368,0,2695,-83.750201,1863,,,S Main St & W Keech Ave,E - Main s of Keech,0,
42.24651,0,2694,-83.700213,1862,,,Platt Road & Cascade Dr,W - Platt at Carlton Ct,0,
42.298012,0,1022,-83.736822,168,,,PONTIAC TRL & BARTON DR,W- Pontiac Trl opposite Taylor Ave.,0,
42.294999,0,1023,-83.737986,169,,,PONTIAC TRL & ARGO DR,W- Pontiac Trl south of Argo Dr.,0,
42.232363,0,2699,-83.601242,1867,,,S Grove St & Tyler Road,E- Grove N of Tyler,0,
42.233988,0,2698,-83.61282,1866,,,Spring Ave & Bell St,N - Spring btw Bell & Casler,0,
42.282711,0,2701,-83.780281,1869,,,N Maple Road & Maple Village Dr,E - N Maple at Maple Village,0,
42.282731,0,2700,-83.780469,1868,,,N Maple Road & Maple Village Dr,W - N Maple at Maple Village,0,
42.303922,0,1020,-83.735153,166,,,PONTIAC TRL & BROOKSIDE DR,W- Pontiac Trl north of Brookside,0,
42.301275,0,1021,-83.735609,167,,,PONTIAC TRL & STARWICK DR,W- Pontiac Trl opposite Starwick,0,
42.303488,0,1079,-83.692522,222,,,GREEN RD & KILBURN PARK CIR,E- Green Rd. south of Plymouth Rd.,0,
42.19666,0,2834,-83.698899,2017,,,PLATT RD & PRIMROSE LN,E- Platt at Primrose,0,
42.301346,0,1016,-83.735365,162,,,PONTIAC TRL & STARWICK DR,E- Pontiac Trl north of Starwick,0,
42.303886,0,1017,-83.734934,163,,,PONTIAC TRL & BROOKSIDE DR,E- Pontiac Trl north of Brookside,0,
42.230374,0,1326,-83.702174,465,,,E ELLSWORTH RD,N- Ellsworth Rd. btw Platt and Bra,0,
42.288992,0,1646,-83.755467,782,,,W Summit St & Miner St,N- W Summit east of Miner,0,
42.240511,0,1831,-83.619682,966,,,W Michigan Ave & Ballard St,S- Michigan Ave at Ypsi Police Dept,0,
42.245796,0,1832,-83.613118,967,,,W Cross Ave & N Huron St,S- Cross St. east of Huron,0,
42.241266,0,2502,-83.582764,1643,,,RUSSELL ST & S HARRIS RD,N- Russell at Harris,0,
42.233883,0,1827,-83.632444,962,,,W Michigan Ave & S Mansfield St,S- Michigan Ave. east of Mansfield,0,
42.235762,0,1828,-83.628876,963,,,W Michigan Ave & Warner Ave,S- Michigan Ave. at Brown Chapel,0,
42.193804,0,2828,-83.71319,2011,,,CAMPBELL RD & E MICHIGAN AVE,E- Cambell south of Michigan,0,
42.231932,0,2501,-83.5657,1642,,,TYLER RD & WOODGLEN AVE,Tyler & Nash,0,
42.245921,0,1833,-83.609886,968,,,E Cross Ave & N River St,S- Cross St. west of River St,0,
42.245994,0,1834,-83.606171,969,,,,Cross St. at N. Park,0,
42.284334,0,1801,-83.776548,936,,,Dexter Ave & Fairview Ave,S- Dexter Rd. west of Lyn Anne Ct.,0,
42.230832,0,1971,-83.644117,1106,,,Hewitt Road S & Ellsworth Road,E- Hewitt Rd. north of Ellsworth,0,
42.300251,0,2339,-83.693264,1455,,,UM Grn RD P&R,Green Rd. in Park&Ride Lot at,0,
42.2876,0,2340,-83.71474,1456,,,Fuller St & Beal Ave,N- Fuller Rd west of Beal,0,
42.287465,0,2341,-83.714846,1457,,,Fuller St & Beal Ave,S- Fuller Rd. west of Beal,0,
42.266763,0,2334,-83.776401,1450,,,PAULINE BLVD & PAULINE CT,S- Pauline east of Pauline Ct,0,
42.250339,0,2400,-83.749501,1518,,,,W- S Main St opp Lake Village Dr,0,
42.233049,0,1965,-83.619413,1100,,,Perry St & Harriet Ave,W- Perry St. south of Harriet,0,
42.231172,0,1966,-83.620282,1101,,,Monroe Ave & Hawkins St,N- Monroe at Hawkins,0,
42.240249,0,2402,-83.633023,1515,,,S Congress St & N Wallace Blvd,N- Congress west of Wallace,0,
42.290808,0,2083,-83.737672,1217,,,Plymouth Ann Arbor Road & Broadway,S- Plymouth Rd. east of Broadway,0,
